"Country","Company","Title","Category","Location","Date Posted","Link"
"Italy","Baker Hughes","Aero Senior Field Service Engineer","Field Operations","Florence, Italy","2026-02-10","https://bakerhughes.wd5.myworkdayjobs.com/BakerHughes/job/IT-FI-FLORENCE-VIA-FELICE-MATTEUCCI-2/Aero-Senior-Field-Service-Engineer_R160849-2/apply"
"Italy","Baker Hughes","Emerging Talent: ASPIRE - Supply Chain (Italy) 2026 Opportunities","Manufacturing","Florence, Italy","2026-02-11","https://bakerhughes.wd5.myworkdayjobs.com/BakerHughes/job/IT-FI-FLORENCE-VIA-FELICE-MATTEUCCI-2/Emerging-Talent--ASPIRE---Supply-Chain--Italy--2026-Opportunities_R156075/apply"
"Germany","Baker Hughes","Emerging Talent – Function Development/Modelling and Simulation Intern 2026 Opportunities (Celle)","Business Leadership Programs","Celle, Germany","2026-02-11","https://bakerhughes.wd5.myworkdayjobs.com/BakerHughes/job/DE-CELLE-BAKER-HUGHES-STRASSE-1/University-Internship---Function-Development-Modelling-and-Simulation-2026-Opportunities--Celle-_R158057/apply"
"Slovakia","Baker Hughes","Emerging Talent – Engineering Intern 2026 Opportunities (Nové Mesto)","Business Leadership Programs","Slovakia","2026-02-11","https://bakerhughes.wd5.myworkdayjobs.com/BakerHughes/job/SK-NOVE-MESTO-NAD-VAHOM-TRENCIANSKA-15/Emerging-Talent---Engineering-Intern-2026-Opportunities--Nov-Mesto-_R158469/apply"
"Italy","Baker Hughes","Emerging Talent – Sales and Commercial Intern 2026 Opportunities (Florence)","Business Leadership Programs","Florence, Italy","2026-02-11","https://bakerhughes.wd5.myworkdayjobs.com/BakerHughes/job/IT-FI-FLORENCE-VIA-FELICE-MATTEUCCI-2/Emerging-Talent---Sales-and-Commercial-Intern-2026-Opportunities--Florence-_R158403/apply"
"Italy","Baker Hughes","Emerging Talent – Engineering Intern 2026 Opportunities (Florence)","Business Leadership Programs","Florence, Italy","2026-02-11","https://bakerhughes.wd5.myworkdayjobs.com/BakerHughes/job/IT-FI-FLORENCE-VIA-FELICE-MATTEUCCI-2/Emerging-Talent---Engineering-Intern-2026-Opportunities--Florence-_R158404/apply"
"Italy","Baker Hughes","Emerging Talent– Manufacturing Intern 2026 Opportunities (Massa)","Business Leadership Programs","Avenza, Italy","2026-02-11","https://bakerhughes.wd5.myworkdayjobs.com/BakerHughes/job/IT-MS-AVENZA--VIALE-DOMENICO-ZACCAGNA-12/Emerging-Talent--Manufacturing-Intern-2026-Opportunities--Massa-_R158412/apply"
"Australia","Baker Hughes","Field Supervisor - Process & Pipeline Services","Field Operations","Welshpool, Australia","2026-02-11","https://bakerhughes.wd5.myworkdayjobs.com/BakerHughes/job/AU-WA-WELSHPOOL-108-POOLE-STREET/Field-Supervisor---Process---Pipeline-Services_R149921/apply"
"France","Baker Hughes","Usineur CN F/H","Manufacturing","Fougerolles, France","2026-02-10","https://bakerhughes.wd5.myworkdayjobs.com/BakerHughes/job/FR-BFC-FOUGEROLLES-2-4-RUE-DE-FONTAINE/Usineur-CN-F-H_R158142/apply"
"Germany","Baker Hughes","Emerging Talent - Praktikum, Bachelor- und Masterarbeit– Firmware, Software und Informatik 2026 (Celle)","Business Leadership Programs","Celle, Germany","2026-02-11","https://bakerhughes.wd5.myworkdayjobs.com/BakerHughes/job/DE-CELLE-BAKER-HUGHES-STRASSE-1/Praktikum--Bachelor--und-Masterarbeit--Firmware--Software-und-Informatik-2026--Celle-_R158066/apply"
