"Country","Company","Title","Category","Location","Date Posted","Link"
"Germany","ENI","CARDS AREA MANAGER","Management","Munich, Bayern, Germany","2026-01-19","https://fa-evkm-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1004/job/32367"
"Germany","ENI","RETAIL BACK OFFICE","General","Munich, Bayern, Germany","2026-01-19","https://fa-evkm-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1004/job/32744"
"Germany","ENI","HUMAN RESOURCES GENERALIST (m/f/d)","HR & Training","Wurzburg, Bayern, Germany","2026-01-16","https://fa-evkm-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1004/job/IRC224927"
"Ghana","ENI","HEAD OF GENERAL SERVICES","Management","Accra, Ghana","2026-01-16","https://fa-evkm-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1004/job/32778"
"UK","ENI","TRADING ANALYST (LPG)","Engineering & Technical","United Kingdom","2026-01-06","https://fa-evkm-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1004/job/31989"
"Belgium","ENI","ICT PROJECT MANAGER","Management","Bruxelles, Bruxelles, Belgium","2026-01-05","https://fa-evkm-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1004/job/32741"
"Spain","ENI","IN-HOUSE PROJECT LAWYER","Legal & Compliance","Madrid, Spain","2025-12-16","https://fa-evkm-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1004/job/32111"
"Rwanda","ENI","SENIOR AGRONOMIST","General","Kigali, Kigali, Rwanda","2025-11-26","https://fa-evkm-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1004/job/31306"
"UAE","ENI","Senior Contract Engineer (UAE Nationals Only)","Legal & Compliance","United Arab Emirates","2025-11-13","https://fa-evkm-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1004/job/31946"
"Iraq","ENI","Completion & Work-Over Engineer","Drilling & Wells","Basra, Iraq","2025-11-13","https://fa-evkm-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1004/job/32330"
"Mozambique","ENI","Commercial Project Manager","Management","Maputo, Mozambique","2025-11-13","https://fa-evkm-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1004/job/32411"
"Spain","ENI","Back-office Specialist – B2B - Electric mobility","Engineering & Technical","Madrid, Spain","2025-11-07","https://fa-evkm-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1004/job/32393"
"Spain","ENI","Senior Sales Engineer – Electric Mobility","Engineering & Technical","Madrid, Spain","2025-11-04","https://fa-evkm-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1004/job/32394"
"Spain","ENI","Environmental Coordinator","HSE & Sustainability","Madrid, Spain","2025-10-20","https://fa-evkm-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1004/job/32406"
"Spain","ENI","Administration & Accounting Specialist","Finance & Accounting","Madrid, Spain","2025-10-16","https://fa-evkm-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1004/job/32405"
"France","ENI","REGIONAL DEVELOPMENT COORDINATOR (Northeast of France)","Management","Argenteuil, Val-d'Oise, France","2024-06-24","https://fa-evkm-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1004/job/IRC222696"
"Italy","ENI","Speculative application","General","Italy","2024-05-28","https://fa-evkm-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1004/job/30001"
