"Country","Company","Title","Category","Location","Date Posted","Link"
"Angola","Saipem","SUPERVISOR DE SEGURANCA","Management","Angola","2026-03-11","https://app.ncoreplat.com/jobposition/786251/supervisor-de-seguranca-ao/petromar-lda"
"Italy","Saipem","Commissioning Hull Lead (Kutei - FPSO)","Engineering","Italy","2026-03-10","https://app.ncoreplat.com/jobposition/786158/commissioning-hull-lead-kutei-fpso-it/italy"
"Italy","Saipem","Piping & Layout Lead","Engineering","Italy","2026-03-10","https://app.ncoreplat.com/jobposition/786175/piping-amp-layout-engineer-lead-it/saipem-spa"
"Italy","Saipem","OOW Engineering Watch","Engineering","Italy","2026-03-10","https://app.ncoreplat.com/jobposition/786141/oow-engineering-watch-it/agency-personnel-and-non-crl-maritime-personnel"
"Italy","Saipem","OOW Navigational Watch","Other","Italy","2026-03-10","https://app.ncoreplat.com/jobposition/786137/oow-navigational-watch-it/agency-personnel-and-non-crl-maritime-personnel"
"Indonesia","Saipem","Project Engineer","Project Management","Indonesia","2026-03-10","https://app.ncoreplat.com/jobposition/786050/project-engineer-id/pt-saipem-indonesia"
"Australia","Saipem","Human Resource Officer","Human Resources","Australia","2026-03-09","https://app.ncoreplat.com/jobposition/785806/human-resource-officer-au/saipem-australia-pty-ltd"
"Italy","Saipem","Field Joint Coating Supervisor","Management","Italy","2026-03-09","https://app.ncoreplat.com/jobposition/785815/field-joint-coating-supervisor-it/saipem-spa"
"Italy","Saipem","Offshore Structural Designer","Engineering","Italy","2026-03-09","https://app.ncoreplat.com/jobposition/785885/offshore-structural-designer-it/saipem-spa"
"Romania","Saipem","Expediting/Inspection Officer","Supply Chain & Procurement","Romania","2026-03-06","https://app.ncoreplat.com/jobposition/785463/expediting-inspection-officer-ro/saipem-romania-srl"
"Italy","Saipem","Project Fabrication Manager","Project Management","Italy","2026-03-06","https://app.ncoreplat.com/jobposition/785664/project-fabrication-manager-it/saipem-spa"
"Romania","Saipem","Tehnician Echipamente","Other","Romania","2026-03-05","https://app.ncoreplat.com/jobposition/785169/tehnician-echipamente-ro/saipem-romania-srl"
"France","Saipem","Offshore Installation Methods Engineer H/F","Engineering","France","2026-03-05","https://app.ncoreplat.com/jobposition/785235/offshore-installation-methods-engineer-h-f-fr/sbeng"
"France","Saipem","Anticorrosion Engineer H/F","Engineering","France","2026-03-05","https://app.ncoreplat.com/jobposition/785304/anticorrosion-engineer-h-f-fr/sbeng"
"France","Saipem","Offshore Project Surveyor H/F","Other","France","2026-03-05","https://app.ncoreplat.com/jobposition/785305/offshore-project-surveyor-h-f-fr/sbeng"
"United Kingdom","Saipem","Remediation Supervisor","Management","United Kingdom","2026-03-05","https://app.ncoreplat.com/jobposition/785215/remediation-supervisor-gb/operations"
"Italy","Saipem","Vessel Equipment Engineer","Engineering","Italy","2026-03-05","https://app.ncoreplat.com/jobposition/785201/vessel-equipment-engineer-it/saipem-spa"
"Italy","Saipem","ASPP / HSE Officer - Milan (Fixed-term)","Health, Safety & Environment","Italy","2026-03-05","https://app.ncoreplat.com/jobposition/785225/aspp-hse-officer-milan-fixed-term-it/saipem-spa"
"Italy","Saipem","Vessel Equipment Engineer","Engineering","Italy","2026-03-05","https://app.ncoreplat.com/jobposition/785424/vessel-equipment-engineer-it/saipem-spa"
"Italy","Saipem","AUT Interpreter","Information Technology","Italy","2026-03-05","https://app.ncoreplat.com/jobposition/785211/aut-interpreter-it/saipem-spa"
"Angola","Saipem","Maintenance Superintendent","Management","Angola","2026-03-04","https://app.ncoreplat.com/jobposition/784882/maintenance-superintendent-ao/gps-international-vacancy"
"Indonesia","Saipem","Commissioning Manager (Indonesia - NFPS EPC3)","Management","Indonesia","2026-03-04","https://app.ncoreplat.com/jobposition/785048/commissioning-manager-id/global-projects-services-ag"
"Italy","Saipem","Quality Tool Lead (Venezia)","Other","Italy","2026-03-04","https://app.ncoreplat.com/jobposition/784919/quality-tool-lead-venezia-it/saipem-spa"
"Italy","Saipem","ASPP / HSE Officer - Sannazzaro (Fixed-term)","Health, Safety & Environment","Italy","2026-03-04","https://app.ncoreplat.com/jobposition/784905/aspp-hse-officer-sannazzaro-fixed-term-it/saipem-spa"
"Italy","Saipem","Offshore Methods Engineer- FANO","Engineering","Italy","2026-03-03","https://app.ncoreplat.com/jobposition/784749/offshore-methods-engineer-fano-it/saipem-spa"
"Italy","Saipem","Project Management Engineer","Project Management","Italy","2026-03-03","https://app.ncoreplat.com/jobposition/784758/project-management-engineer-it/saipem-spa"
"Italy","Saipem","Construction Methods Engineer - reinforced concrete works and steelwork","Engineering","Italy","2026-03-03","https://app.ncoreplat.com/jobposition/784722/construction-methods-engineer-reinforced-concrete-works-and-steelwork-it/saipem-spa"
"Italy","Saipem","Construction Methods Engineer - MEP specialist","Engineering","Italy","2026-03-03","https://app.ncoreplat.com/jobposition/784712/construction-methods-engineer-mep-specialist-it/saipem-spa"
"Italy","Saipem","Construction Methods Engineer - underground works","Engineering","Italy","2026-03-03","https://app.ncoreplat.com/jobposition/784668/construction-methods-engineer-underground-works-it/saipem-spa"
"Offshore","Saipem","Vessel Operations Engineer H/F","Engineering","Offshore","2026-03-02","https://app.ncoreplat.com/jobposition/784609/vessel-operations-engineer-h-f-fr/soper"
"Offshore","Saipem","Vessel Field Engineer H/F","Engineering","Offshore","2026-03-02","https://app.ncoreplat.com/jobposition/784610/vessel-field-engineer-h-f-fr/soper"
"United Kingdom","Saipem","Buyer","Other","United Kingdom","2026-03-02","https://app.ncoreplat.com/jobposition/784261/buyer-gb/onshore"
"Ivory Coast","Saipem","Mechanical Supervisor","Engineering","Ivory Coast","2026-02-27","https://app.ncoreplat.com/jobposition/784211/mechanical-supervisor-ci/global-projects-services-ag"
"Angola","Saipem","Mechanical Supervisor","Engineering","Angola","2026-02-27","https://app.ncoreplat.com/jobposition/784269/mechanical-supervisor-ci/gps-international-vacancy"
"Italy","Saipem","Infrastructures MEP Specialist","Management","Italy","2026-02-27","https://app.ncoreplat.com/jobposition/784208/infrastructures-mep-specialist-it/saipem-spa"
"France","Saipem","Offshore Advanced Installation Analysis Lead H/F","Other","France","2026-02-26","https://app.ncoreplat.com/jobposition/784085/offshore-advanced-installation-analysis-lead-h-f-fr/sbeng"
"Angola","Saipem","SUPERINTENDENTE DE SEGURANCA INDUSTRIAL","Management","Angola","2026-02-26","https://app.ncoreplat.com/jobposition/784158/superintendente-de-seguranca-industrial-ao/petromar-lda"
"Italy","Saipem","Vessel Asset Manager","Management","Italy","2026-02-26","https://app.ncoreplat.com/jobposition/784089/vessel-asset-manager-it/saipem-spa"
"Italy","Saipem","NDT Engineer","Engineering","Italy","2026-02-25","https://app.ncoreplat.com/jobposition/783762/ndt-engineer-it/fano-italy"
"Italy","Saipem","Welding Engineer","Engineering","Italy","2026-02-25","https://app.ncoreplat.com/jobposition/783778/welding-engineer-it/fano-italy"
"Nigeria","Saipem","Piping Supervisor","Engineering","Nigeria","2026-02-25","https://app.ncoreplat.com/jobposition/783910/piping-supervisor-ng/bonny-nigeria"
"France","Saipem","Sealine Lead Engineer H/F","Engineering","France","2026-02-25","https://app.ncoreplat.com/jobposition/783819/sealine-lead-engineer-h-f-fr/sbeng"
"France","Saipem","Subsea Structural Lead H/F","Engineering","France","2026-02-25","https://app.ncoreplat.com/jobposition/783826/subsea-structural-lead-h-f-fr/sbeng"
"France","Saipem","Offshore Installation Methods Lead H/F","Other","France","2026-02-25","https://app.ncoreplat.com/jobposition/783841/offshore-installation-methods-lead-h-f-fr/sbeng"
"Italy","Saipem","Vessel Field Engineer - ABSER Fano","Engineering","Italy","2026-02-25","https://app.ncoreplat.com/jobposition/783914/vessel-field-engineer-abser-fano-it/saipem-spa"
"Italy","Saipem","Project Technical Manager","Project Management","Italy","2026-02-25","https://app.ncoreplat.com/jobposition/783945/project-technical-manager-it/saipem-spa"
"Italy","Saipem","Asset Production Equipment Engineer","Engineering","Italy","2026-02-24","https://app.ncoreplat.com/jobposition/783696/asset-production-equipment-engineer-it/various-assets-projects-milan-italy"
"Italy","Saipem","Pipeline Technologies Project Manager","Project Management","Italy","2026-02-24","https://app.ncoreplat.com/jobposition/783715/pipeline-technologies-project-manager-it/fano-italy"
"Italy","Saipem","Railway and Road Alignment Engineer","Engineering","Italy","2026-02-24","https://app.ncoreplat.com/jobposition/783648/railway-and-road-alignment-engineer-it/saipem-spa"
"Angola","Saipem","ESTAGIARIO INSPECTOR DE CONTROLO DE QUALIDADE","Operations & Maintenance","Angola","2026-02-23","https://app.ncoreplat.com/jobposition/783481/estagiario-inspector-de-controlo-de-qualidade-ao/petromar-lda"
"Italy","Saipem","Seabed Engineer (Geotechnical Engineer) - FANO","Engineering","Italy","2026-02-20","https://app.ncoreplat.com/jobposition/783136/seabed-engineer-geotechnical-engineer-fano-it/saipem-spa"
"Offshore","Saipem","Vessel Plumber","Other","Offshore","2026-02-19","https://app.ncoreplat.com/jobposition/782928/vessel-plumber-hr/mechanical-technicians"
"France","Saipem","STAGE INGENIEUR D'ARMEMENT (ASSISTANT) F/H","Internship / Graduate","France","2026-02-19","https://app.ncoreplat.com/jobposition/782949/stage-ingenieur-darmement-assistant-f-h-fr/saipem-sa-internship-campaigns"
"Saudi Arabia","Saipem","Senior Training Officer","Human Resources","Saudi Arabia","2026-02-19","https://app.ncoreplat.com/jobposition/782897/senior-training-officer-sa/snamprogetti-saudi-arabia-co-ltd"
"Italy","Saipem","Commissioning Operation LNG Plant Engineer (Italy - Mozambique)","Engineering","Italy","2026-02-17","https://app.ncoreplat.com/jobposition/782415/commissioning-operation-lng-plant-engineer-italy-mozambique-it/gps-international-vacancy"
