"Country","Company","Title","Category","Location","Date Posted","Link"
"Colombia","Wood","Civil/Structural/Architect Onshore Engineering Designer V.Colombia . Civil:44 Standard Hours","Civil & Construction","Bogota, Colombia","2026-03-31","https://ehif.fa.em2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/28150"
"Colombia","Wood","Pipe Stress Tech Prof IV - Eng","Civil & Construction","Bogota, Colombia","2026-03-31","https://ehif.fa.em2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/28179"
"United Kingdom","Wood","Commercial Assistant","Business & Commercial","Suffolk, United Kingdom","2026-03-31","https://ehif.fa.em2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/28194"
"Chile","Wood","Soporte Back Office - Especialista SAP","Administrative","Santiago, Region Metropolitana, Chile","2026-03-31","https://ehif.fa.em2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/28203"
"Oman","Wood","Piping Designer","Civil & Construction","Muscat, Oman","2026-03-31","https://ehif.fa.em2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/28213"
"Kazakhstan","Wood","Commercial Director (Expression of Interest)","Business & Commercial","Atyrau, Kazakhstan","2026-03-31","https://ehif.fa.em2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/28264"
"Canada","Wood","Intermediate Instrumentation & Controls Engineer","Electrical & Instrumentation","Edmonton, AB, Canada","2026-03-31","https://ehif.fa.em2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/28244"
"Canada","Wood","Senior Instrumentation and Controls Engineer","Electrical & Instrumentation","Kitimat, BC, Canada","2026-03-31","https://ehif.fa.em2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/28245"
"Malaysia","Wood","Senior Electrical Commissioning Engineer","Civil & Construction","Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia","2026-03-31","https://ehif.fa.em2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/28248"
"United Kingdom","Wood","Electrical Technician - National Gas - Kirriemuir","Electrical & Instrumentation","United Kingdom","2026-03-31","https://ehif.fa.em2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/28236"
"Norway","Wood","Digital Graduate","IT & Digital","Sandefjord, Vestfold Og Telemark, Norway","2026-03-31","https://ehif.fa.em2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/28234"
"Norway","Wood","Commercial Graduate","Business & Commercial","Sandefjord, Vestfold Og Telemark, Norway","2026-03-31","https://ehif.fa.em2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/28235"
"Equatorial Guinea","Wood","Motorman \ Mechanic","Mechanical & Maintenance","Bata, Equatorial Guinea","2026-03-31","https://ehif.fa.em2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/28242"
"USA","Wood","Lab Technician","Other","Hebron, OH, United States","2026-03-31","https://ehif.fa.em2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/28269"
"United Kingdom","Wood","Principal Operations & Maintenance Engineer","Mechanical & Maintenance","Aberdeen, Aberdeenshire, United Kingdom","2026-03-31","https://ehif.fa.em2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/28268"
"Canada","Wood","Senior Pipeline Engineer","Civil & Construction","Calgary, AB, Canada","2026-03-31","https://ehif.fa.em2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/28277"
"India","Wood","People Systems Specialist - SME:People Systems COE - GF Onshore Staff:40 Standard Hours","HR & Training","Delhi, India","2026-03-30","https://ehif.fa.em2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/24120"
"United Arab Emirates","Wood","Pre-Commissioning Manager","Civil & Construction","Abu Dhabi, United Arab Emirates","2026-03-30","https://ehif.fa.em2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/26711"
"United Kingdom","Wood","Plater","Other","Hartlepool, Cleveland, United Kingdom","2026-03-30","https://ehif.fa.em2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/27944"
"Colombia","Wood","Ingeniero Civil","Civil & Construction","Colombia","2026-03-30","https://ehif.fa.em2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/28033"
"USA","Wood","Construction Manager - Offshore","Civil & Construction","United States","2026-03-30","https://ehif.fa.em2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/28055"
"USA","Wood","Construction Director  - Mega Projects","Civil & Construction","United States","2026-03-30","https://ehif.fa.em2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/28051"
"USA","Wood","Graduate Flow Assurance Engineer","Engineering","Houston, TX, United States","2026-03-30","https://ehif.fa.em2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/28082"
"Equatorial Guinea","Wood","Senior Heavy Equipment & Boat Mechanic","Mechanical & Maintenance","Malabo, Equatorial Guinea","2026-03-30","https://ehif.fa.em2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/28083"
"Singapore","Wood","Project Engineer - Pharma","Project Management","Singapore","2026-03-30","https://ehif.fa.em2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/28087"
"USA","Wood","Safety Intern (Contract)","HSE & Environment","Narrows, VA, United States","2026-03-30","https://ehif.fa.em2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/28207"
"Chile","Wood","Ingeniero de proyectos senior - Santiago","Other","Santiago, Region Metropolitana, Chile","2026-03-30","https://ehif.fa.em2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/28176"
"Saudi Arabia","Wood","Local Content Specialist","Other","Saudi Arabia","2026-03-30","https://ehif.fa.em2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/28212"
"United Kingdom","Wood","Project Engineer","Project Management","Ware, Hertfordshire, United Kingdom","2026-03-30","https://ehif.fa.em2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/28151"
"United Kingdom","Wood","Validation Engineer","Engineering","Ware, Hertfordshire, United Kingdom","2026-03-30","https://ehif.fa.em2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/28152"
"Australia","Wood","Principal Integrity Engineer (SME)","Mechanical & Maintenance","Hastings, Victoria, Australia","2026-03-30","https://ehif.fa.em2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/28185"
"Thailand","Wood","Senior Construction Manager","Civil & Construction","Si Racha, Chon Buri, Thailand","2026-03-30","https://ehif.fa.em2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/28184"
