"Country","Company","Title","Category","Location","Date Posted","Link"
"United Arab Emirates","NMDC","Senior Erp System Analyst","IT & Digital","United Arab Emirates","2025-10-06","https://fa-evft-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/1143"
"United Arab Emirates","NMDC","Accountant","Finance & Accounting","Abu Dhabi, United Arab Emirates","2025-06-20","https://fa-evft-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/1258"
"United Arab Emirates","NMDC","Senior Erp System Analyst","IT & Digital","United Arab Emirates","2025-10-06","https://fa-evft-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/1402"
"United Arab Emirates","NMDC","2Nd W/K Electrical Engineer","Electrical","United Arab Emirates","2026-03-06","https://fa-evft-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/1535"
"United Arab Emirates","NMDC","Engineer - Quality","Project Management","Abu Dhabi, United Arab Emirates","2025-08-26","https://fa-evft-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/1589"
"United Arab Emirates","NMDC","Foreman - Mason","Mechanical & Structural","Abu Dhabi, United Arab Emirates","2025-08-26","https://fa-evft-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/1591"
"United Arab Emirates","NMDC","Launch Driver","Marine & Offshore","Abu Dhabi, United Arab Emirates","2026-03-09","https://fa-evft-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/1629"
"United Arab Emirates","NMDC","Technical Erp System Analyst","IT & Digital","United Arab Emirates","2025-09-30","https://fa-evft-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/1747"
"United Arab Emirates","NMDC","Able Seaman","Marine & Offshore","Abu Dhabi, United Arab Emirates","2025-12-10","https://fa-evft-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/1811"
"United Arab Emirates","NMDC","Crane Operator","Operations & Maintenance","United Arab Emirates","2026-02-16","https://fa-evft-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/1859"
"United Arab Emirates","NMDC","Chief Officer - Sdpo","Marine & Offshore","United Arab Emirates","2025-11-03","https://fa-evft-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/1965"
"United Arab Emirates","NMDC","Dredge Electrician","Electrical","United Arab Emirates","2026-02-12","https://fa-evft-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/1987"
"United Arab Emirates","NMDC","Dredge Mechanic","Mechanical & Structural","United Arab Emirates","2026-01-30","https://fa-evft-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/2060"
"United Arab Emirates","NMDC","Master","Marine & Offshore","United Arab Emirates","2026-03-12","https://fa-evft-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/2087"
"United Arab Emirates","NMDC","Tug Skipper","Marine & Offshore","Abu Dhabi, United Arab Emirates","2026-03-09","https://fa-evft-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/2199"
"United Arab Emirates","NMDC","Instrument Supervisor","Instrumentation & Control","United Arab Emirates","2026-03-10","https://fa-evft-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/2431"
"United Arab Emirates","NMDC","Welding Supervisor","Mechanical & Structural","United Arab Emirates","2026-03-09","https://fa-evft-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/2514"
"United Arab Emirates","NMDC","Crewing Officer","Contracts & Procurement","Abu Dhabi, United Arab Emirates","2026-03-10","https://fa-evft-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/2580"
"United Arab Emirates","NMDC","Sr Commissioning Engineer","Construction & Commissioning","Abu Dhabi, United Arab Emirates","2026-03-18","https://fa-evft-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/2582"
"United Arab Emirates","NMDC","Lead Commissioning Engineer","Construction & Commissioning","Abu Dhabi, United Arab Emirates","2026-03-18","https://fa-evft-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/2584"
"United Arab Emirates","NMDC","Electrical Superintendent","Electrical","United Arab Emirates","2026-03-10","https://fa-evft-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/2590"
"United Arab Emirates","NMDC","2Nd W/K Electrical Engineer","Electrical","Abu Dhabi, United Arab Emirates","2026-03-12","https://fa-evft-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/2617"
