"Country","Company","Title","Category","Location","Date Posted","Link"
"USA","KBR","National Security Solutions (NSS) Semiconductor Research Internship","Internship","Beavercreek Township, Ohio","2026-03-27","https://kbr.wd5.myworkdayjobs.com/KBR_Careers/job/Beavercreek-Township-Ohio/National-Security-Solutions--NSS--Semiconductor-Research-Internship_R2120005"
"USA","KBR","Lead Architect – Identity, Credential, and Access Management (ICAM)","General","Beavercreek Township, Ohio","2026-03-27","https://kbr.wd5.myworkdayjobs.com/KBR_Careers/job/Beavercreek-Township-Ohio/Lead-Architect_R2121002"
"Australia","KBR","Post Office Clerk","General","Alice Springs, Northern Territory, Australia","2026-03-27","https://kbr.wd5.myworkdayjobs.com/KBR_Careers/job/Alice-Springs-Northern-Territory-Australia/Post-Office-Clerk_R2100468"
"USA","KBR","Senior Electrical & Instrumentation Designer","Instrumentation & Electrical","Richmond, Virginia","2026-03-27","https://kbr.wd5.myworkdayjobs.com/KBR_Careers/job/Richmond-Virginia/Senior-Electrical---Instrumentation-Designer_R2112139"
"USA","KBR","Senior Vulnerability Researcher","Science & Research","Beavercreek Township, Ohio","2026-03-27","https://kbr.wd5.myworkdayjobs.com/KBR_Careers/job/Beavercreek-Township-Ohio/Senior-Vulnerability-Researcher_R2119383"
"USA","KBR","Senior Reverse Engineer","General","Beavercreek Township, Ohio","2026-03-27","https://kbr.wd5.myworkdayjobs.com/KBR_Careers/job/Beavercreek-Township-Ohio/Senior-Reverse-Engineer_R2119381"
"USA","KBR","Junior Reverse Engineer","General","Beavercreek Township, Ohio","2026-03-27","https://kbr.wd5.myworkdayjobs.com/KBR_Careers/job/Beavercreek-Township-Ohio/Junior-Reverse-Engineer_R2114724"
"USA","KBR","Software Engineer","IT & Digital","USA","2026-03-27","https://kbr.wd5.myworkdayjobs.com/KBR_Careers/job/Alexandria-Virginia/Software-Engineer_R2114022"
"USA","KBR","Sr. Capture Manager","General","USA","2026-03-27","https://kbr.wd5.myworkdayjobs.com/KBR_Careers/job/Houston-Texas/Sr-Capture-Manager_R2119509"
"Singapore","KBR","Associate Consultant, Advisory & Consulting","General","Singapore, Singapore","2026-03-28","https://kbr.wd5.myworkdayjobs.com/KBR_Careers/job/Singapore-Singapore/Associate-Consultant--Advisory---Consulting_R2120975"
"Singapore","KBR","Junior Consultant, Advisory & Consulting","General","Singapore, Singapore","2026-03-28","https://kbr.wd5.myworkdayjobs.com/KBR_Careers/job/Singapore-Singapore/Junior-Consultant--Advisory---Consulting_R2120974"
