"Country","Company","Title","Category","Location","Date Posted","Link"
"Spain","Repsol","Vendedor/a -Expendedor/a - Bolsa estaciones de servicio Zona ISLAS BALEARES 2026","Management","R.But.A.C. Baleares-Baleares, Spain","2026-03-25","https://repsol.wd3.myworkdayjobs.com/en-US/Repsol/job/RButAC-Baleares-Baleares/Vendedor-a--Expendedor-a---Bolsa-estaciones-de-servicio-Zona-ISLAS-BALEARES-2026_80476"
"Spain","Repsol","Vendedor/a -Expendedor/a - Bolsa estaciones de servicio Zona CATALUÑA y ARAGÓN 2026","Management","Delegacion Barcelona-Barcelona, Spain","2026-03-25","https://repsol.wd3.myworkdayjobs.com/en-US/Repsol/job/Delegacion-Barcelona-Barcelona/Vendedor-a--Expendedor-a---Bolsa-estaciones-de-servicio-Zona-CATALUA-y-ARAGN-2026_80478"
"Spain","Repsol","Legal Counsel Finance and Insurance","Finance & Accounting","Campus Repsol-Madrid, Spain","2026-03-25","https://repsol.wd3.myworkdayjobs.com/en-US/Repsol/job/Campus-Repsol-Madrid/Legal-Counsel-Finance-and-Insurance_80917-3"
"USA","Repsol","Cost Estimator Manager","Project Management","Downtown Houston, USA","2026-03-24","https://repsol.wd3.myworkdayjobs.com/en-US/Repsol/job/Downtown-Houston/Cost-Estimator-Manager_81700"
"USA","Repsol","Mineral Landman","Finance & Accounting","Horseheads, USA","2026-03-24","https://repsol.wd3.myworkdayjobs.com/en-US/Repsol/job/Horseheads/Mineral-Landman_80838-2"
"Peru","Repsol","Especialista de Aviación","Engineering","Pe Torre Real 12 piso 3, Peru","2026-03-24","https://repsol.wd3.myworkdayjobs.com/en-US/Repsol/job/Pe-Torre-Real-12-piso-3/Especialista-de-Aviacin_81637-1"
"USA","Repsol","HSE Manager","Health, Safety & Environment","Downtown Houston, USA","2026-03-21","https://repsol.wd3.myworkdayjobs.com/en-US/Repsol/job/Downtown-Houston/HSE-Manager_81680"
"USA","Repsol","Senior Accountant","Finance & Accounting","Downtown Houston, USA","2026-03-21","https://repsol.wd3.myworkdayjobs.com/en-US/Repsol/job/Downtown-Houston/Senior-Accountant_81677"
"USA","Repsol","Sr SCADA Engineer","Information Technology","Downtown Houston, USA","2026-03-20","https://repsol.wd3.myworkdayjobs.com/en-US/Repsol/job/Downtown-Houston/Sr-SCADA-Engineer_75305"
"USA","Repsol","Heavy Products Trader","Finance & Accounting","Houston, USA","2026-03-19","https://repsol.wd3.myworkdayjobs.com/en-US/Repsol/job/Houston/Heavy-Products-Trader_80756"
"USA","Repsol","SR. LEGAL COUNSEL, LABOR & EMPLOYMENT","Legal & Compliance","Houston, USA","2026-03-19","https://repsol.wd3.myworkdayjobs.com/en-US/Repsol/job/Houston/SR-LEGAL-COUNSEL--LABOR---EMPLOYMENT_80700-1"
"USA","Repsol","Safety & Environment Intern","Internship / Graduate","Horseheads, USA","2026-03-19","https://repsol.wd3.myworkdayjobs.com/en-US/Repsol/job/Horseheads/Safety---Environment-Intern_80887-2"
"Spain","Repsol","Repartidor/a con permiso ADR en Picassent","Engineering","Solgas Xirivella-Valencia, Spain","2026-03-19","https://repsol.wd3.myworkdayjobs.com/en-US/Repsol/job/Solgas-Xirivella-Valencia/Repartidor-a-con-permiso-ADR-en-Picassent_80437"
"Spain","Repsol","Mando intermedio Fiabilidad Estática","Engineering","R.Materials Complejo Industrial Tarragona-Tarragona, Spain","2026-03-19","https://repsol.wd3.myworkdayjobs.com/en-US/Repsol/job/RMaterials-Complejo-Industrial-Tarragona-Tarragona/Mando-intermedio-Fiabilidad-Esttica_80467-2"
"USA","Repsol","Senior Legal Counsel – Development and Real Estate","Legal & Compliance","Downtown Houston, USA","2026-03-18","https://repsol.wd3.myworkdayjobs.com/en-US/Repsol/job/Downtown-Houston/Legal-Counsel---Development-and-Real-Estate_81458"
"Portugal","Repsol","ESTÁGIO OPERAÇÕES DE REGISTO CONTABILÍSTICO E REPORTING","Internship / Graduate","Portugal Lisboa - Sede-Lisbon, Portugal","2026-03-14","https://repsol.wd3.myworkdayjobs.com/en-US/Repsol/job/Portugal-Lisboa---Sede-Lisbon/BECARIO-REGISTRO-CONTABLE-A-REPORTING_81572"
"Portugal","Repsol","ESTÁGIO COMPLIANCE","Internship / Graduate","Portugal Lisboa - Sede-Lisbon, Portugal","2026-03-14","https://repsol.wd3.myworkdayjobs.com/en-US/Repsol/job/Portugal-Lisboa---Sede-Lisbon/ESTGIO-COMPLIANCE_81590"
"Spain","Repsol","Técnico/a Agrupación Centrales Hidráulicas","Engineering","GBC CANTABRIA AGUAYO, Spain","2026-03-14","https://repsol.wd3.myworkdayjobs.com/en-US/Repsol/job/GBC-CANTABRIA-AGUAYO/TEC-AGRUPACION_80505-1"
"Spain","Repsol","Consultor/a SAP FI, GRC y SOX/SCIIF","Information Technology","Campus Repsol-Madrid, Spain","2026-03-14","https://repsol.wd3.myworkdayjobs.com/en-US/Repsol/job/Campus-Repsol-Madrid/Coordinador-a-de-Controles-en-Aplicaciones-SOX-SCIIF_80348"
"USA","Repsol","ROCC Operator","Engineering","Downtown Houston, USA","2026-03-13","https://repsol.wd3.myworkdayjobs.com/en-US/Repsol/job/Downtown-Houston/ROCC-Operator_81569"
"Spain","Repsol","SCADA Engineer","Information Technology","Campus Repsol-Madrid, Spain","2026-03-13","https://repsol.wd3.myworkdayjobs.com/en-US/Repsol/job/Campus-Repsol-Madrid/Scada-Engineer_80314-1"
"Spain","Repsol","Analista ciberinteligencia","Information Technology","Campus Repsol-Madrid, Spain","2026-03-10","https://repsol.wd3.myworkdayjobs.com/en-US/Repsol/job/Campus-Repsol-Madrid/Analista-ciberinteligencia_80097-3"
"USA","Repsol","Senior Project Engineer","Engineering","Downtown Houston, USA","2026-03-07","https://repsol.wd3.myworkdayjobs.com/en-US/Repsol/job/Downtown-Houston/Senior-Project-Engineer_79829"
