Title,Company,Location,Country,Date_Posted,Job_URL
Material Handler I - Baroid,Halliburton,"Malvern, AR , United States",United States,2026-03-10,https://careers.halliburton.com/en/job/malvern/material-handler-i-baroid/543/92623316816
Brazil - BA - Catu: Assistente de Operações - Baroid,Halliburton,"Pioneiros, São Paulo , Brazil",Brazil,2026-03-10,https://careers.halliburton.com/en/job/pioneiros/brazil-ba-catu-assistente-de-operacoes-baroid/543/92623316592
Field Service Representative III - Field Professional II - Fluid Performance,Halliburton,"Monahans, TX , United States",United States,2026-03-10,https://careers.halliburton.com/en/job/monahans/field-service-representative-iii-field-professional-ii-fluid-performance/543/92612777360
Neuquén - Argentina - IT Help Desk Tech - Soporte a Usuarios,Halliburton,"Neuquén, Neuquen , Argentina",Argentina,2026-03-10,https://careers.halliburton.com/en/job/neuquen/neuquen-argentina-it-help-desk-tech-soporte-a-usuarios/543/92607062096
Project Advisor-Systems Eng,Halliburton,"Aberdeen, Scotland , United Kingdom",United Kingdom,2026-03-10,https://careers.halliburton.com/en/job/aberdeen/project-advisor-systems-eng/543/92607062048
Ecuador-Francisco de Orellana-Supervisor de Control de Sólidos II-Baroid,Halliburton,"Coca, Provincia del Azuay , Ecuador",Ecuador,2026-03-09,https://careers.halliburton.com/en/job/coca/ecuador-francisco-de-orellana-supervisor-de-control-de-solidos-ii-baroid/543/92584513280
Especialista en Logística y  Transporte,Halliburton,"Siberia, Cota, Cundinamarca , Colombia",Colombia,2026-03-09,https://careers.halliburton.com/en/job/siberia/especialista-en-logistica-y-transporte/543/92584513264
Brazil - Rio de Janeiro - Macaé: Especialista Controle de Materiais - Supply Chain,Halliburton,"Macaé, Rio de Janeiro , Brazil",Brazil,2026-03-09,https://careers.halliburton.com/en/job/macae/brazil-rio-de-janeiro-macae-especialista-controle-de-materiais-supply-chain/543/92584513248
US-Conroe-T803-ESG-Tech Prof-Software Develop Prin-206747,Halliburton,"Conroe, TX , United States",United States,2026-03-09,https://careers.halliburton.com/en/job/conroe/us-conroe-t803-esg-tech-prof-software-develop-prin-206747/543/92577903184
Procurement Contracts Specialist - Senior Procurement Contracts Specialist,Halliburton,"Houston, TX , United States",United States,2026-03-09,https://careers.halliburton.com/en/job/houston/procurement-contracts-specialist-senior-procurement-contracts-specialist/543/92574015984
"Technical Instructor, Prin",Halliburton,"Houston, TX , United States",United States,2026-03-09,https://careers.halliburton.com/en/job/houston/technical-instructor-prin/543/92574015936
Brazil - RJ - Macaé - Supervisor Flexitubo - Production Solutions,Halliburton,"Macaé, Rio de Janeiro , Brazil",Brazil,2026-03-02,https://careers.halliburton.com/en/job/macae/brazil-rj-macae-supervisor-flexitubo-production-solutions/543/92309071968
Brazil - RJ - Macaé - Supervisor Flexitubo - Production Solutions,Halliburton,"Macaé, Rio de Janeiro , Brazil",Brazil,2026-03-02,https://careers.halliburton.com/en/job/macae/brazil-rj-macae-supervisor-flexitubo-production-solutions/543/92309071952
Brazil - RJ - Macaé - Supervisor Flexitubo - Production Solutions,Halliburton,"Macaé, Rio de Janeiro , Brazil",Brazil,2026-03-02,https://careers.halliburton.com/en/job/macae/brazil-rj-macae-supervisor-flexitubo-production-solutions/543/92309071936
Brazil - Macaé - Supervisor de Serviços HWO - Production Solutions,Halliburton,"Macaé, Rio de Janeiro , Brazil",Brazil,2026-02-26,https://careers.halliburton.com/en/job/macae/brazil-macae-supervisor-de-servicos-hwo-production-solutions/543/92174189664
Associate Machine Operator - Senior Machine Operator (LoTorc),Halliburton,"Duncan, OK , United States",United States,2026-03-09,https://careers.halliburton.com/en/job/duncan/associate-machine-operator-senior-machine-operator-lotorc/543/92568301104
Diesel Mechanic Technician (I - III),Halliburton,"Evansville, WY , United States",United States,2026-03-06,https://careers.halliburton.com/en/job/evansville/diesel-mechanic-technician-i-iii/543/90045598352
HSE Coordinator-Senior HSE Technical Professional - Artificial Lift,Halliburton,"Oklahoma City, OK , United States",United States,2026-03-06,https://careers.halliburton.com/en/job/oklahoma-city/hse-coordinator-senior-hse-technical-professional-artificial-lift/543/92471060768
Business Development Account Rep - Principal Account Rep - Completion Tools,Halliburton,"Midland, TX , United States",United States,2026-03-06,https://careers.halliburton.com/en/job/midland/business-development-account-rep-principal-account-rep-completion-tools/543/92463822496
Communications Manager,Halliburton,"Houston, TX , United States",United States,2026-02-26,https://careers.halliburton.com/en/job/houston/communications-manager/543/92167618928
Service Specialist I / Job Site Safety Leader (JSSL) - Frac Acid,Halliburton,"Williston, ND , United States",United States,2026-03-06,https://careers.halliburton.com/en/job/williston/service-specialist-i-job-site-safety-leader-jssl-frac-acid/543/92459717552
F&A Analytics CoE Analyst,Halliburton,"Houston, TX , United States",United States,2026-03-06,https://careers.halliburton.com/en/job/houston/f-and-a-analytics-coe-analyst/543/92459717536
Associate Machine Operator - Senior Machine Operator(Pumps),Halliburton,"Duncan, OK , United States",United States,2026-02-27,https://careers.halliburton.com/en/job/duncan/associate-machine-operator-senior-machine-operator-pumps/543/92195341184
Sommervikar - Vedlikeholdstekniker HDBS,Halliburton,"Stavanger, Rogaland , Norway",Norway,2026-03-06,https://careers.halliburton.com/en/job/stavanger/sommervikar-vedlikeholdstekniker-hdbs/543/92448194528
Geoscientist I,Halliburton,"Stavanger, Rogaland , Norway",Norway,2026-03-06,https://careers.halliburton.com/en/job/stavanger/geoscientist-i/543/92448194512
SPE01-ESG-R&M Electrical Tech I,Halliburton,"Huizhou, Guangdong , China",China,2026-03-06,https://careers.halliburton.com/en/job/huizhou/spe01-esg-r-and-m-electrical-tech-i/543/92448171968
MSL-Intern,Halliburton,"Singapore, Singapore , Singapore",Singapore,2026-03-06,https://careers.halliburton.com/en/job/singapore/msl-intern/543/92448171936
Halliburton Guyana Job Opportunities,Halliburton,"Georgetown, Demerara-Mahaica Region , Guyana",Guyana,2026-02-13,https://careers.halliburton.com/en/job/georgetown/halliburton-guyana-job-opportunities/543/91688116016
Ecuador- Francisco de Orellana- Ingeniero de Perforación Direccional-Sperry Drilling Svcs-,Halliburton,"Coca, Provincia del Azuay , Ecuador",Ecuador,2026-03-05,https://careers.halliburton.com/en/job/coca/ecuador-francisco-de-orellana-ingeniero-de-perforacion-direccional-sperry-drilling-svcs/543/91189897792
"Aberdeen - Foreman, Maintenance",Halliburton,"Aberdeen, Scotland , United Kingdom",United Kingdom,2026-03-05,https://careers.halliburton.com/en/job/aberdeen/aberdeen-foreman-maintenance/543/91658092352
Operator Assistant Trainee - Cement - 205745,Halliburton,"Zanesville, OH , United States",United States,2026-03-05,https://careers.halliburton.com/en/job/zanesville/operator-assistant-trainee-cement-205745/543/92414792368
Associate Machine Operator - Senior Machine Operator,Halliburton,"Duncan, OK , United States",United States,2026-03-05,https://careers.halliburton.com/en/job/duncan/associate-machine-operator-senior-machine-operator/543/92414792352
Junior Eclipse RCP Java Developer,Halliburton,"Calgary, Alberta , Canada",Canada,2026-03-05,https://careers.halliburton.com/en/job/calgary/junior-eclipse-rcp-java-developer/543/92414792336
Electronic Technician I,Halliburton,"Ploieşti, Prahova , Romania",Romania,2026-03-05,https://careers.halliburton.com/en/job/ploiesti/electronic-technician-i/543/92409206064
Payroll Specialist - Senior Payroll Specialist (UAE),Halliburton,"Bengaluru, Karnataka , India",India,2026-03-05,https://careers.halliburton.com/en/job/bengaluru/payroll-specialist-senior-payroll-specialist-uae/543/85688831728
Abingdon Intern_Automation Geoscientist,Halliburton,"Abingdon, Oxfordshire, England , United Kingdom",United Kingdom,2026-03-02,https://careers.halliburton.com/en/job/abingdon/abingdon-intern-automation-geoscientist/543/92303823408
Software Engineering Intern,Halliburton,"Singapore, Singapore , Singapore",Singapore,2026-03-05,https://careers.halliburton.com/en/job/singapore/software-engineering-intern/543/92409205888
SPE01-ESG-R&M Electrical Tech I,Halliburton,"Tianjin, Tianjin Municipality , China",China,2026-03-05,https://careers.halliburton.com/en/job/tianjin/spe01-esg-r-and-m-electrical-tech-i/543/92409205872
"Manager, Proposals - Senior Manager, Proposals",Halliburton,"Kuala Lumpur, Kuala Lumpur , Malaysia",Malaysia,2026-03-05,https://careers.halliburton.com/en/job/kuala-lumpur/manager-proposals-senior-manager-proposals/543/92409205824
Brazil - RJ - Macae - Consultor de Geonavegação - Sperry Drilling Services,Halliburton,"Macaé, Rio de Janeiro , Brazil",Brazil,2026-03-04,https://careers.halliburton.com/en/job/macae/brazil-rj-macae-consultor-de-geonavegacao-sperry-drilling-services/543/92393722048
Training & Development Specialist - Guyana and Suriname,Halliburton,"Georgetown, Demerara-Mahaica Region , Guyana",Guyana,2026-03-04,https://careers.halliburton.com/en/job/georgetown/training-and-development-specialist-guyana-and-suriname/543/92393722016
France-Pau-DWP SME (Digital Well Program),Halliburton,"Pau, Nouvelle-Aquitaine , France",France,2026-03-04,https://careers.halliburton.com/en/job/pau/france-pau-dwp-sme-digital-well-program/543/92383090144
Service Operator (I-II) Logging & Perforating,Halliburton,"Victoria, Victoria, TX , United States",United States,2026-03-04,https://careers.halliburton.com/en/job/victoria/service-operator-i-ii-logging-and-perforating/543/92383090128
Mechanic Technician I-III,Halliburton,"Odessa, TX , United States",United States,2026-03-04,https://careers.halliburton.com/en/job/odessa/mechanic-technician-i-iii/543/89693433104
Brazil - Macaé - HSE Técnico de Segurança,Halliburton,"Macaé, Rio de Janeiro , Brazil",Brazil,2026-02-19,https://careers.halliburton.com/en/job/macae/brazil-macae-hse-tecnico-de-seguranca/543/91919091824
Brazil - Macaé - Plant Operator- Stockpoint,Halliburton,"Macaé, Rio de Janeiro , Brazil",Brazil,2026-02-13,https://careers.halliburton.com/en/job/macae/brazil-macae-plant-operator-stockpoint/543/91688116000
San Fernando - Trinidad - Completions Service  Specialist III,Halliburton,"San Fernando, San Fernando , Trinidad and Tobago",Trinidad and Tobago,2026-01-13,https://careers.halliburton.com/en/job/san-fernando/san-fernando-trinidad-completions-service-specialist-iii/543/90547875840
"Ciudad del Carmen, Campeche, Mex - Application Engineering Technical Lead - Artificial Lift",Halliburton,"Ciudad del Carmen, Campeche , Mexico",Mexico,2026-02-28,https://careers.halliburton.com/en/job/ciudad-del-carmen/ciudad-del-carmen-campeche-mex-application-engineering-technical-lead-artificial-lift/543/92216147088
Internship Program,Halliburton,"Khobar, Eastern Province , Saudi Arabia",Saudi Arabia,2026-03-04,https://careers.halliburton.com/en/job/khobar/internship-program/543/92372121136
Internship Program,Halliburton,"Khobar, Eastern Province , Saudi Arabia",Saudi Arabia,2026-03-04,https://careers.halliburton.com/en/job/khobar/internship-program/543/92372121120
Accountant - Senior Accountant- Principal Accountant,Halliburton,"Bengaluru, Karnataka , India",India,2026-02-25,https://careers.halliburton.com/en/job/bengaluru/accountant-senior-accountant-principal-accountant/543/92115903856
Technical Advisor Software Development,Halliburton,"Houston, TX , United States",United States,2026-02-27,https://careers.halliburton.com/en/job/houston/technical-advisor-software-development/543/92211759824
"Tech Prof-Technical Svcs, Prin",Halliburton,"Houston, TX , United States",United States,2026-03-03,https://careers.halliburton.com/en/job/houston/tech-prof-technical-svcs-prin/543/92356467728
Senior Product Champion,Halliburton,"Houston, TX , United States",United States,2026-03-03,https://careers.halliburton.com/en/job/houston/senior-product-champion/543/92200723280
Sommervikar Baseoperatør Tananger  - Basedrift,Halliburton,"Stavanger, Rogaland , Norway",Norway,2026-03-03,https://careers.halliburton.com/en/job/stavanger/sommervikar-baseoperat%c3%b8r-tananger-basedrift/543/92345570336
Panama-Pasante-Finanzas,Halliburton,"Panama City, Provincia de Panamá , Panama",Panama,2026-03-03,https://careers.halliburton.com/en/job/panama-city/panama-pasante-finanzas/543/92345570320
Neuquén - Argentina: Especialista de Recursos Humanos,Halliburton,"Argentina , Argentina",Argentina,2026-03-03,https://careers.halliburton.com/en/job/argentina/neuquen-argentina-especialista-de-recursos-humanos/543/92345570304
Chile-Punta Arenas-Supervisor de Cementación-Cementación,Halliburton,"Punta Arenas, Region of Magallanes , Chile",Chile,2026-03-03,https://careers.halliburton.com/en/job/punta-arenas/chile-punta-arenas-supervisor-de-cementacion-cementacion/543/92345570288
Trinidad - San Fernando - Accountant - Finance,Halliburton,"San Fernando, San Fernando , Trinidad and Tobago",Trinidad and Tobago,2026-03-03,https://careers.halliburton.com/en/job/san-fernando/trinidad-san-fernando-accountant-finance/543/92340439776
Sommervikar Rypefjord - Baseoperatør,Halliburton,"Rypefjord, Troms og Finnmark , Norway",Norway,2026-03-03,https://careers.halliburton.com/en/job/rypefjord/sommervikar-rypefjord-baseoperat%c3%b8r/543/92340439712
Suriname - Paramaribo: Accountant,Halliburton,"Paramaribo, Distrikt Paramaribo , Suriname",Suriname,2026-03-02,https://careers.halliburton.com/en/job/paramaribo/suriname-paramaribo-accountant/543/92313167072
Service Leader (GBA),Halliburton,"Ban Bo Phawong, Nakhon Sawan , Thailand",Thailand,2026-03-03,https://careers.halliburton.com/en/job/ban-bo-phawong/service-leader-gba/543/92334712992
Technical Professional (GBA),Halliburton,"Ban Bo Phawong, Nakhon Sawan , Thailand",Thailand,2026-03-03,https://careers.halliburton.com/en/job/ban-bo-phawong/technical-professional-gba/543/92334712976
"Manager, Service Delivery Centre (Real-Estate Services)",Halliburton,"Kuala Lumpur, Kuala Lumpur , Malaysia",Malaysia,2026-03-03,https://careers.halliburton.com/en/job/kuala-lumpur/manager-service-delivery-centre-real-estate-services/543/92334712960
US Three Rivers:   Chemical Account Manager (I / II / Senior) - MultiChem,Halliburton,"Three Rivers, TX , United States",United States,2026-03-03,https://careers.halliburton.com/en/job/three-rivers/us-three-rivers-chemical-account-manager-i-ii-senior-multichem/543/92334712896
Field Professional (Associate-Senior) - Pinnacle Diagnostics,Halliburton,"Houston, TX , United States",United States,2026-02-26,https://careers.halliburton.com/en/job/houston/field-professional-associate-senior-pinnacle-diagnostics/543/92174189696
Bolivia-Santa Cruz-Pasante-Finance,Halliburton,"Santa Cruz, Departamento de Santa Cruz , Bolivia",Bolivia,2026-03-02,https://careers.halliburton.com/en/job/santa-cruz/bolivia-santa-cruz-pasante-finance/543/92313167056
Field Sales Rep - Account Rep. - Baroid,Halliburton,"Battle Mountain, NV , United States",United States,2026-03-02,https://careers.halliburton.com/en/job/battle-mountain/field-sales-rep-account-rep-baroid/543/92313167040
Senior Geophysical Software Engineer (Seismic Processing),Halliburton,"Calgary, Alberta , Canada",Canada,2026-03-02,https://careers.halliburton.com/en/job/calgary/senior-geophysical-software-engineer-seismic-processing/543/92313167024
"Mechanic Technician (I-II) / Instrument Fitter - Downstream MultiChem - Port Arthur/Beaumont, TX",Halliburton,"Houston, TX , United States",United States,2026-03-02,https://careers.halliburton.com/en/job/houston/mechanic-technician-i-ii-instrument-fitter-downstream-multichem-port-arthur-beaumont-tx/543/92309072016
Lead IT Applications Analyst/Developer,Halliburton,"Houston, TX , United States",United States,2026-03-02,https://careers.halliburton.com/en/job/houston/lead-it-applications-analyst-developer/543/92309071984
Ecuador- Francisco de Orellana- Ingeniero de Perforación Direccional-Sperry Drilling Svcs,Halliburton,"Coca, Provincia del Azuay , Ecuador",Ecuador,2026-02-20,https://careers.halliburton.com/en/job/coca/ecuador-francisco-de-orellana-ingeniero-de-perforacion-direccional-sperry-drilling-svcs/543/91248959936
Ecuador - Francisco de Orellana - Supervisor de Fractura- Production Enhancement,Halliburton,"Coca, Provincia del Azuay , Ecuador",Ecuador,2025-12-08,https://careers.halliburton.com/en/job/coca/ecuador-francisco-de-orellana-supervisor-de-fractura-production-enhancement/543/89304497056
Ecuador - Francisco de Orellana - Operador Especialista de Blender - ADP - Production Enhancement,Halliburton,"Coca, Provincia del Azuay , Ecuador",Ecuador,2025-12-16,https://careers.halliburton.com/en/job/coca/ecuador-francisco-de-orellana-operador-especialista-de-blender-adp-production-enhancement/543/89597396400
Tech Prof Pipeline and Process Services,Halliburton,"Khobar, Eastern Province , Saudi Arabia",Saudi Arabia,2026-03-02,https://careers.halliburton.com/en/job/khobar/tech-prof-pipeline-and-process-services/543/92298291248
"Tech Prof-PPS, Assoc",Halliburton,"Khobar, Eastern Province , Saudi Arabia",Saudi Arabia,2026-03-02,https://careers.halliburton.com/en/job/khobar/tech-prof-pps-assoc/543/92298291216
"Technical Sales Advisor, Senior-Principal (Completions)",Halliburton,"Negara, Bali , Indonesia",Indonesia,2026-03-02,https://careers.halliburton.com/en/job/negara/technical-sales-advisor-senior-principal-completions/543/92298290896
"Ciudad del Carmen, Campeche, Mexico - Técnico Especialista de Campo II - Artificial Lift",Halliburton,"Ciudad del Carmen, Campeche , Mexico",Mexico,2026-02-28,https://careers.halliburton.com/en/job/ciudad-del-carmen/ciudad-del-carmen-campeche-mexico-tecnico-especialista-de-campo-ii-artificial-lift/543/92216147072
"Reforma, Chiapas, MX- Service Supervisor -Subsea Safety System",Halliburton,"Reforma, Reforma, Chiapas , Mexico",Mexico,2026-02-27,https://careers.halliburton.com/en/job/reforma/reforma-chiapas-mx-service-supervisor-subsea-safety-system/543/92211759888
Panamá - Pasante - Recursos Humanos,Halliburton,"Panama City, Provincia de Panamá , Panama",Panama,2026-02-27,https://careers.halliburton.com/en/job/panama-city/panama-pasante-recursos-humanos/543/92195341200
Associate Machine Operator - Senior Machine Operator,Halliburton,"Duncan, OK , United States",United States,2026-02-27,https://careers.halliburton.com/en/job/duncan/associate-machine-operator-senior-machine-operator/543/92195341168
Associate Technical Professional - Sand Control,Halliburton,"Negara, Bali , Indonesia",Indonesia,2026-02-27,https://careers.halliburton.com/en/job/negara/associate-technical-professional-sand-control/543/92189711760
Electrical Engineer (Senior - Principal - Advisor) Artificial Lift,Halliburton,"Tulsa, OK , United States",United States,2026-02-26,https://careers.halliburton.com/en/job/tulsa/electrical-engineer-senior-principal-advisor-artificial-lift/543/92174189728
Artificial Lift Systems Engineer (Senior - Principal) Artificial Lift,Halliburton,"Houston, TX , United States",United States,2026-02-17,https://careers.halliburton.com/en/job/houston/artificial-lift-systems-engineer-senior-principal-artificial-lift/543/91844721456
Reliability Engineer (Principal - Advisor) Artificial Lift,Halliburton,"Odessa, TX , United States",United States,2026-01-15,https://careers.halliburton.com/en/job/odessa/reliability-engineer-principal-advisor-artificial-lift/543/88683263920
"Downstream Site Service Representative (I-II) MultiChem - Lake Charles, LA",Halliburton,"Geismar, LA , United States",United States,2026-02-26,https://careers.halliburton.com/en/job/geismar/downstream-site-service-representative-i-ii-multichem-lake-charles-la/543/92163810448
Well Control Specialist (II - III - IV) - Boots & Coots,Halliburton,"Calgary, Alberta , Canada",Canada,2026-02-26,https://careers.halliburton.com/en/job/calgary/well-control-specialist-ii-iii-iv-boots-and-coots/543/92163810368
Electronic Technician I-III,Halliburton,"Lafayette, LA , United States",United States,2026-02-26,https://careers.halliburton.com/en/job/lafayette/electronic-technician-i-iii/543/89151514240
Associate CNC Machinist - Senior CNC Machinist,Halliburton,"Lafayette, LA , United States",United States,2026-02-26,https://careers.halliburton.com/en/job/lafayette/associate-cnc-machinist-senior-cnc-machinist/543/92092370240
Associate Logistics Specialist - Logistics Specialist,Halliburton,"Niigata, Niigata , Japan",Japan,2026-02-26,https://careers.halliburton.com/en/job/niigata/associate-logistics-specialist-logistics-specialist/543/92153002736
Material Coordinator,Halliburton,"Labuan, Labuan , Malaysia",Malaysia,2026-02-26,https://careers.halliburton.com/en/job/labuan/material-coordinator/543/92153002688
A427-ESG-Intern,Halliburton,"Singapore, Singapore , Singapore",Singapore,2026-02-26,https://careers.halliburton.com/en/job/singapore/a427-esg-intern/543/92141547728
Field Service Rep. I - Senior Field Service Rep. - MultiChem,Halliburton,"Washington, Washington, PA , United States",United States,2026-02-26,https://careers.halliburton.com/en/job/washington/field-service-rep-i-senior-field-service-rep-multichem/543/92141547712
"Reforma. Chiapas, MX. - Service Specialits - Subsea Safety System",Halliburton,"Reforma, Reforma, Chiapas , Mexico",Mexico,2026-02-25,https://careers.halliburton.com/en/job/reforma/reforma-chiapas-mx-service-specialits-subsea-safety-system/543/92137397264
"Chemical Account Manager (I / II / Senior) - MultiChem - Bryan/College Station, TX",Halliburton,"Marquez, TX , United States",United States,2026-02-25,https://careers.halliburton.com/en/job/marquez/chemical-account-manager-i-ii-senior-multichem-bryan-college-station-tx/543/92137397024
"Reforma. Chiapas, MX. - Service Specialits - Subsea Safety System",Halliburton,"Reforma, Reforma, Chiapas , Mexico",Mexico,2026-02-19,https://careers.halliburton.com/en/job/reforma/reforma-chiapas-mx-service-specialits-subsea-safety-system/543/91911719392
"Reforma, Chiapas, MX- Service Supervisor -Subsea Safety System",Halliburton,"Reforma, Reforma, Chiapas , Mexico",Mexico,2026-02-19,https://careers.halliburton.com/en/job/reforma/reforma-chiapas-mx-service-supervisor-subsea-safety-system/543/91911719360
R&D Electronics Engineer (Senior - Principal - Advisor) Sperry Drilling,Halliburton,"Houston, TX , United States",United States,2026-02-17,https://careers.halliburton.com/en/job/houston/r-and-d-electronics-engineer-senior-principal-advisor-sperry-drilling/543/91834635264
Integration Architect,Halliburton,"Houston, TX , United States",United States,2026-02-25,https://careers.halliburton.com/en/job/houston/integration-architect/543/92130861152
Associate Explosive Products Operator - Senior Explosive Products Operator,Halliburton,"Alvarado, TX , United States",United States,2026-02-25,https://careers.halliburton.com/en/job/alvarado/associate-explosive-products-operator-senior-explosive-products-operator/543/92126803056
Cable Technician II-III - Artificial Lift,Halliburton,"Ross, ND , United States",United States,2026-02-25,https://careers.halliburton.com/en/job/ross/cable-technician-ii-iii-artificial-lift/543/92126803040
"Interaction Designer, Sr - Landmark",Halliburton,"Oslo, Oslo County , Norway",Norway,2026-02-25,https://careers.halliburton.com/en/job/oslo/interaction-designer-sr-landmark/543/92115903824
Senior Field Professional - General Field Professional (Logging & Perforating),Halliburton,"Ban Bo Phawong, Nakhon Sawan , Thailand",Thailand,2026-02-25,https://careers.halliburton.com/en/job/ban-bo-phawong/senior-field-professional-general-field-professional-logging-and-perforating/543/92115903808
Service Specialist II-Artificial Lift,Halliburton,"Khobar, Eastern Province , Saudi Arabia",Saudi Arabia,2026-02-25,https://careers.halliburton.com/en/job/khobar/service-specialist-ii-artificial-lift/543/89611986608
Svc Spec III-Completions,Halliburton,"Aksaitovo, Bashkortostan Republic , Russia",Russia,2026-02-25,https://careers.halliburton.com/en/job/aksaitovo/svc-spec-iii-completions/543/92115903744
Accountant-Payments Processingd,Halliburton,"Bengaluru, Karnataka , India",India,2026-02-23,https://careers.halliburton.com/en/job/bengaluru/accountant-payments-processingd/543/92041794784
Chemical Account Manager (I-II) - MultiChem,Halliburton,"Dilley, TX , United States",United States,2026-02-24,https://careers.halliburton.com/en/job/dilley/chemical-account-manager-i-ii-multichem/543/92099448592
Suriname - Paramaribo: Entry Level Engineer - Sperry,Halliburton,"Paramaribo, Distrikt Paramaribo , Suriname",Suriname,2026-02-12,https://careers.halliburton.com/en/job/paramaribo/suriname-paramaribo-entry-level-engineer-sperry/543/91652522736
Sommervikar Baseoperatør Dusavik & Risavik  - Basedrift,Halliburton,"Stavanger, Rogaland , Norway",Norway,2026-02-24,https://careers.halliburton.com/en/job/stavanger/sommervikar-baseoperat%c3%b8r-dusavik-and-risavik-basedrift/543/92083277984
Accountant- Senior/ Principal/ Supervisor,Halliburton,"Bengaluru, Karnataka , India",India,2026-02-24,https://careers.halliburton.com/en/job/bengaluru/accountant-senior-principal-supervisor/543/92077746672
Field Service Rep-Fluid Performance I,Halliburton,"Roma, Queensland , Australia",Australia,2026-02-24,https://careers.halliburton.com/en/job/roma/field-service-rep-fluid-performance-i/543/92077732112
Tax Specialist - Tax Supervisor,Halliburton,"Kuala Lumpur, Kuala Lumpur , Malaysia",Malaysia,2026-02-24,https://careers.halliburton.com/en/job/kuala-lumpur/tax-specialist-tax-supervisor/543/92077732048
Power Distribution Technician - (Associate-II),Halliburton,"Odessa, TX , United States",United States,2026-02-23,https://careers.halliburton.com/en/job/odessa/power-distribution-technician-associate-ii/543/88357508128
Brazil - Remote: Back-end Developer,Halliburton,"Rio de Janeiro, Rio de Janeiro , Brazil",Brazil,2025-11-18,https://careers.halliburton.com/en/job/rio-de-janeiro/brazil-remote-back-end-developer/543/88565622384
Product Marketing Manager - Domain GTM & Narrative,Halliburton,"Houston, TX , United States",United States,2026-02-23,https://careers.halliburton.com/en/job/houston/product-marketing-manager-domain-gtm-and-narrative/543/92056397024
Scientist-Chemist,Halliburton,"Pune, Maharashtra , India",India,2026-02-23,https://careers.halliburton.com/en/job/pune/scientist-chemist/543/88780363888
Repair & Maintenance - Electrical Technician I-III,Halliburton,"Ho Chi Minh City, Ho Chi Minh , Vietnam",Vietnam,2026-02-23,https://careers.halliburton.com/en/job/ho-chi-minh-city/repair-and-maintenance-electrical-technician-i-iii/543/92041794688
R&M Mechanical Technician I,Halliburton,"Navi Mumbai, Maharashtra , India",India,2026-02-12,https://careers.halliburton.com/en/job/navi-mumbai/r-and-m-mechanical-technician-i/543/91647101888
R&M Electrical Technician- I,Halliburton,"Navi Mumbai, Maharashtra , India",India,2026-02-12,https://careers.halliburton.com/en/job/navi-mumbai/r-and-m-electrical-technician-i/543/91647101840
Associate Procurement Specialist - Senior Procurement Specialist,Halliburton,"Singapore, Singapore , Singapore",Singapore,2026-02-23,https://careers.halliburton.com/en/job/singapore/associate-procurement-specialist-senior-procurement-specialist/543/92030966624
Cundinamarca - Cota - Cordinador HSE - Area HSE,Halliburton,"Siberia, Cota, Cundinamarca , Colombia",Colombia,2026-02-20,https://careers.halliburton.com/en/job/siberia/cundinamarca-cota-cordinador-hse-area-hse/543/91955317904
Guyana - Georgetown: HR Administrative Specialist,Halliburton,"Georgetown, Demerara-Mahaica Region , Guyana",Guyana,2026-02-20,https://careers.halliburton.com/en/job/georgetown/guyana-georgetown-hr-administrative-specialist/543/91944938768
Brazil - RJ - Rio de Janeiro: UX Researcher OR Senior UX Designer,Halliburton,"Rio de Janeiro, Rio de Janeiro , Brazil",Brazil,2026-02-02,https://careers.halliburton.com/en/job/rio-de-janeiro/brazil-rj-rio-de-janeiro-ux-researcher-or-senior-ux-designer/543/91298863808
Operator Assistant I-II (Cementing),Halliburton,"Ban Bo Phawong, Nakhon Sawan , Thailand",Thailand,2026-02-20,https://careers.halliburton.com/en/job/ban-bo-phawong/operator-assistant-i-ii-cementing/543/91934297568
Operator Assistant I - Service Operator (Cementing),Halliburton,"Ban Bo Phawong, Nakhon Sawan , Thailand",Thailand,2026-02-20,https://careers.halliburton.com/en/job/ban-bo-phawong/operator-assistant-i-service-operator-cementing/543/91934297552
Electronics Engineer - Downhole & Subsea Systems (Senior - Principal - Advisor),Halliburton,"Carrollton, TX , United States",United States,2026-02-19,https://careers.halliburton.com/en/job/carrollton/electronics-engineer-downhole-and-subsea-systems-senior-principal-advisor/543/91911719408
"Oilfield Heavy Truck Driver - DFW, TX",Halliburton,"Alvarado, TX , United States",United States,2026-02-19,https://careers.halliburton.com/en/job/alvarado/oilfield-heavy-truck-driver-dfw-tx/543/91907831760
"Oilfield Heavy Truck Driver - Duncan, OK",Halliburton,"Duncan, OK , United States",United States,2026-02-18,https://careers.halliburton.com/en/job/duncan/oilfield-heavy-truck-driver-duncan-ok/543/91874065760
Heavy Truck Driver / Senior Heavy Truck Driver - Cementing,Halliburton,"Victoria, Victoria, TX , United States",United States,2026-02-18,https://careers.halliburton.com/en/job/victoria/heavy-truck-driver-senior-heavy-truck-driver-cementing/543/91874065824
Pump Technician - Frac Acid,Halliburton,"Clairmont, Alberta , Canada",Canada,2026-02-18,https://careers.halliburton.com/en/job/clairmont/pump-technician-frac-acid/543/91874065808
"Oilfield Heavy Truck Driver - Bossier City, LA",Halliburton,"Bossier City, LA , United States",United States,2026-02-18,https://careers.halliburton.com/en/job/bossier-city/oilfield-heavy-truck-driver-bossier-city-la/543/91874065792
