"Country","Company","Title","Category","Location","Date Posted","Link"
"UK","AECOM","Senior Power Systems Engineer","Other","Birmingham, UK","2026-03-19","https://aecom.jobs/birmingham-gbr/senior-power-systems-engineer/27ABD2EECA744D6B8A06DFBA1EC4F4F4/job/"
"UK","AECOM","Senior Power Systems Engineer","Other","Leeds, UK","2026-03-19","https://aecom.jobs/leeds-gbr/senior-power-systems-engineer/1636201545D442BA9DF8BE85DC63D5D5/job/"
"India","AECOM","Designer to Senior Designer – Dry Utilities (Civil3D + BIM Electrical)","Mechanical & Integrity","Bengaluru, India","2026-03-19","https://aecom.jobs/bengaluru-ind/designer-to-senior-designer-dry-utilities-civil3d-bim-electrical/CB4760C63A1A45DAA0A39A527A7F653B/job/"
"UK","AECOM","Senior Power Systems Engineer","Other","Newcastle Upon Tyne, UK","2026-03-19","https://aecom.jobs/newcastle-upon-tyne-gbr/senior-power-systems-engineer/D69B0794FED8453ABC1C36F16AA4FA2F/job/"
"UK","AECOM","Senior Power Systems Engineer","Other","Bristol, UK","2026-03-19","https://aecom.jobs/bristol-gbr/senior-power-systems-engineer/15335B63FFBE4F228A3C23CC1942B7D5/job/"
"UK","AECOM","Senior Power Systems Engineer","Other","London, UK","2026-03-19","https://aecom.jobs/london-gbr/senior-power-systems-engineer/1C206FF589274449B74FC4CEF4714980/job/"
"India","AECOM","Associate Director - BIM - Substation/Dry utilities","Electrical & Instrumentation","Bengaluru, India","2026-03-19","https://aecom.jobs/bengaluru-ind/associate-director-bim-substationdry-utilities/9BBA695BD1D94A03AE09483C0A78EF83/job/"
"UK","AECOM","Senior Power Systems Engineer","Other","Manchester, UK","2026-03-19","https://aecom.jobs/manchester-gbr/senior-power-systems-engineer/EBF38C8D086342F9ADA7A2B7703E69F6/job/"
"UK","AECOM","Senior Power Systems Engineer","Other","Glasgow, UK","2026-03-19","https://aecom.jobs/glasgow-gbr/senior-power-systems-engineer/DF4177F728B54689B77F99939866A103/job/"
"UK","AECOM","Civil & Structural Lead Technician  (Nuclear)","Mechanical & Integrity","Whitehaven, UK","2026-03-19","https://aecom.jobs/whitehaven-gbr/civil-structural-lead-technician-nuclear/A9E78A2451FC4572A5BD0C0C630C5345/job/"
"UK","AECOM","Senior Structural Engineer (Nuclear)","Mechanical & Integrity","Warrington, UK","2026-03-19","https://aecom.jobs/warrington-gbr/senior-structural-engineer-nuclear/235143F78DD541C482BEA3FED40A0383/job/"
"UK","AECOM","Hydropower Lead","Other","Glasgow, UK","2026-03-19","https://aecom.jobs/glasgow-gbr/hydropower-lead/4767E904161D44489F05FD450074180D/job/"
"UK","AECOM","Hydropower Lead","Other","London, UK","2026-03-19","https://aecom.jobs/london-gbr/hydropower-lead/60C00933AD2A41FE8644FAD4F7F1DF72/job/"
"UK","AECOM","Senior Structural Engineer (Nuclear)","Mechanical & Integrity","Whitehaven, UK","2026-03-19","https://aecom.jobs/whitehaven-gbr/senior-structural-engineer-nuclear/71259D46B5C64C04BF652740DABF848D/job/"
"UK","AECOM","Hydropower Lead","Other","Edinburgh, UK","2026-03-19","https://aecom.jobs/edinburgh-gbr/hydropower-lead/2038E56B645648AAA8479B70CD6179A3/job/"
"UK","AECOM","Principal Structural Engineer (Nuclear)","Mechanical & Integrity","Warrington, UK","2026-03-19","https://aecom.jobs/warrington-gbr/principal-structural-engineer-nuclear/177F9802088744999E26156A50D65227/job/"
"UK","AECOM","EC&I Engineer (Nuclear)","Geoscience & Reservoir","Warrington, UK","2026-03-19","https://aecom.jobs/warrington-gbr/eci-engineer-nuclear/07F1A12EC396467F9834DA48D9FF7D5F/job/"
"UK","AECOM","Civil & Structural Lead Technician  (Nuclear)","Mechanical & Integrity","Warrington, UK","2026-03-19","https://aecom.jobs/warrington-gbr/civil-structural-lead-technician-nuclear/BE79452FE0F6407881BD84FE84DCF109/job/"
"UK","AECOM","Associate EC&I Engineer (Nuclear)","Geoscience & Reservoir","Warrington, UK","2026-03-19","https://aecom.jobs/warrington-gbr/associate-eci-engineer-nuclear/4AB7EEC6352949FA88CF837D699DF2D5/job/"
"UK","AECOM","Hydropower Lead","Other","Manchester, UK","2026-03-19","https://aecom.jobs/manchester-gbr/hydropower-lead/8DFBDB79613A4D54BD3C8016066F8663/job/"
"UK","AECOM","Hydropower Lead","Other","Newcastle, UK","2026-03-19","https://aecom.jobs/newcastle-gbr/hydropower-lead/945C8FC168984B5CB619BD0C07A95F01/job/"
"UK","AECOM","Hydropower Lead","Other","Bristol, UK","2026-03-19","https://aecom.jobs/bristol-gbr/hydropower-lead/54AA618B0C314E50B754A4520A446CE2/job/"
"UK","AECOM","Hydropower Lead","Other","Birmingham, UK","2026-03-19","https://aecom.jobs/birmingham-gbr/hydropower-lead/5579CC909343426484547B0BA6C435ED/job/"
"UK","AECOM","Principal Structural Engineer (Nuclear)","Mechanical & Integrity","Whitehaven, UK","2026-03-19","https://aecom.jobs/whitehaven-gbr/principal-structural-engineer-nuclear/52F7AAF121344D0B980AE7AE4ED71BEC/job/"
"UK","AECOM","Principal EC&I Engineer (Nuclear)","Geoscience & Reservoir","Warrington, UK","2026-03-19","https://aecom.jobs/warrington-gbr/principal-eci-engineer-nuclear/18C508AC958440DAA676344D43362A51/job/"
"UK","AECOM","Senior EC&I Engineer (Nuclear)","Geoscience & Reservoir","Warrington, UK","2026-03-19","https://aecom.jobs/warrington-gbr/senior-eci-engineer-nuclear/A1969A82EBE947D68EBF02D04EA75023/job/"
"Ireland","AECOM","Renewables Portfolio Lead Ireland","Other","Dublin, Ireland","2026-03-19","https://aecom.jobs/dublin-irl/renewables-portfolio-lead-ireland/8EB227A53A844BFDADF311143D9B4631/job/"
"Spain","AECOM","Senior Engineer - Transmission & Distribution (Primary)","Other","Madrid, Spain","2026-03-19","https://aecom.jobs/madrid-esp/senior-engineer-transmission-distribution-primary/D7E3F827616B4E428519A8D20B521BB3/job/"
"Poland","AECOM","Design Manager - Energy (Transmission & Distribution)","Other","Warsaw, Poland","2026-03-19","https://aecom.jobs/warsaw-pol/design-manager-energy-transmission-distribution/84879F05E27C4AA4BFD868A689A906A7/job/"
"Poland","AECOM","Senior Engineer - Transmission & Distribution (Secondary)","Other","Warsaw, Poland","2026-03-19","https://aecom.jobs/warsaw-pol/senior-engineer-transmission-distribution-secondary/28C58109540C48DCAAAD463ECEE2B629/job/"
"Poland","AECOM","Lead Engineer - Secondary Substation","Electrical & Instrumentation","Warsaw, Poland","2026-03-19","https://aecom.jobs/warsaw-pol/lead-engineer-secondary-substation/E72FC69995B14F8CA3A608BB05BA1C7E/job/"
"Poland","AECOM","Principal Engineer - Transmission & Distribution (Primary)","Other","Warsaw, Poland","2026-03-19","https://aecom.jobs/warsaw-pol/principal-engineer-transmission-distribution-primary/A1521F722C054153A2CF8ED26CAE8B1F/job/"
"Poland","AECOM","Lead Engineer - Primary Substation","Electrical & Instrumentation","Warsaw, Poland","2026-03-19","https://aecom.jobs/warsaw-pol/lead-engineer-primary-substation/252B9FF012E5466E8516EC8E85683B3E/job/"
"Spain","AECOM","Principal Engineer - Transmission & Distribution (Secondary)","Other","Madrid, Spain","2026-03-19","https://aecom.jobs/madrid-esp/principal-engineer-transmission-distribution-secondary/EAB86150B7164D18A22D914773D2AB7C/job/"
"Spain","AECOM","Lead Engineer - Primary Substation","Electrical & Instrumentation","Madrid, Spain","2026-03-19","https://aecom.jobs/madrid-esp/lead-engineer-primary-substation/168F522C542347AA8B7C7D46171DA24A/job/"
"Spain","AECOM","Principal Engineer - Transmission & Distribution (Primary)","Other","Madrid, Spain","2026-03-19","https://aecom.jobs/madrid-esp/principal-engineer-transmission-distribution-primary/262579C38E4D46DC89585C6F21E4C3E8/job/"
"Spain","AECOM","Lead Engineer - Secondary Substation","Electrical & Instrumentation","Madrid, Spain","2026-03-19","https://aecom.jobs/madrid-esp/lead-engineer-secondary-substation/3E2B9E35FF8C49139A0B4E4AAC15D771/job/"
"Poland","AECOM","Senior Engineer - Transmission & Distribution (Primary)","Other","Warsaw, Poland","2026-03-19","https://aecom.jobs/warsaw-pol/senior-engineer-transmission-distribution-primary/9C1E255232424B3095682B88583532B8/job/"
"Spain","AECOM","Senior Engineer - Transmission & Distribution (Secondary)","Other","Madrid, Spain","2026-03-19","https://aecom.jobs/madrid-esp/senior-engineer-transmission-distribution-secondary/E087C407A6C54ACCBD5F7C63EF843DA2/job/"
"Spain","AECOM","Design Manager - Energy (Transmission & Distribution)","Other","Madrid, Spain","2026-03-19","https://aecom.jobs/madrid-esp/design-manager-energy-transmission-distribution/C039F009E7244545AF3B831FEB47042B/job/"
"Poland","AECOM","Principal Engineer - Transmission & Distribution (Secondary)","Other","Warsaw, Poland","2026-03-19","https://aecom.jobs/warsaw-pol/principal-engineer-transmission-distribution-secondary/3F18D3A9801D4FF7B0D831558D00F186/job/"
"Ireland","AECOM","Principal Electrical Engineer - Substation Design (Ireland)","Electrical & Instrumentation","Cork, Ireland","2026-03-19","https://aecom.jobs/cork-irl/principal-electrical-engineer-substation-design-ireland/212EDDECA4C64552BCFB56B2D62C37C8/job/"
"Romania","AECOM","Mechanical Piping Engineer","Mechanical & Integrity","Bucharest, Romania","2026-03-19","https://aecom.jobs/bucharest-rom/mechanical-piping-engineer/677FA53DA60742B884B7F323AEF86AE7/job/"
"Ireland","AECOM","Project Manager - Transmission & Distribution (Ireland)","Project Management","Cork, Ireland","2026-03-19","https://aecom.jobs/cork-irl/project-manager-transmission-distribution-ireland/ED16D232A33E4239803619F8FFF4BD06/job/"
"Ireland","AECOM","Senior Electrical Engineer -  Substation Design (Ireland)","Electrical & Instrumentation","Cork, Ireland","2026-03-19","https://aecom.jobs/cork-irl/senior-electrical-engineer-substation-design-ireland/F057EFBCF17D448980E011FC92A315F4/job/"
"Ireland","AECOM","Senior Electrical Engineer -  Substation Design (Ireland)","Electrical & Instrumentation","Dublin, Ireland","2026-03-19","https://aecom.jobs/dublin-irl/senior-electrical-engineer-substation-design-ireland/F46FA266314B45A7889B63C3D5437E11/job/"
